temporal_condition,excluded_local_date,province,block_id,metric,b5,b6,raw_b6_minus_b5,oriented_improvement
full_reaggregated,,cantho,2,zone_jain,0.24201368057568518,0.30050770667249815,0.05849402609681298,0.05849402609681298
full_reaggregated,,cantho,2,zone_gini,0.7810210357156471,0.7287276540348846,-0.052293381680762474,0.052293381680762474
full_reaggregated,,cantho,2,mean_service_distance_km,3.6059083153671567,2.2133619887002336,-1.3925463266669231,1.3925463266669231
full_reaggregated,,cantho,2,p95_service_distance_km,13.634155601518637,8.297710504918504,-5.3364450966001336,5.3364450966001336
full_reaggregated,,cantho,2,redundancy_jaccard,0.5274647194765455,0.03721804511278195,-0.49024667436376357,0.49024667436376357
exclude_2026-06-16,2026-06-16,hanoi,0,heldout_temporal_demand_capture,0.19087040412075412,0.1976035840064647,0.006733179885710566,0.006733179885710566
exclude_2026-06-16,2026-06-16,hanoi,0,normalized_heldout_capture,0.3190045928913332,0.3302578582584791,0.011253265367145882,0.011253265367145882
exclude_2026-06-16,2026-06-16,hanoi,0,heldout_recall_2km,0.4001321299593942,0.45315691732299884,0.053024787363604664,0.053024787363604664
exclude_2026-06-16,2026-06-16,hanoi,0,temporal_incremental_coverage,0.3383217764897535,0.3256441350576571,-0.012677641432096376,-0.012677641432096376
exclude_2026-06-16,2026-06-16,hanoi,0,zone_jain,0.27147561152169747,0.268823198768625,-0.002652412753072486,-0.002652412753072486
exclude_2026-06-16,2026-06-16,hanoi,0,zone_gini,0.7553220307602064,0.7563701454841354,0.0010481147239289612,-0.0010481147239289612
exclude_2026-06-16,2026-06-16,hanoi,0,mean_service_distance_km,2.3121731298073858,1.8988593888824403,-0.41331374092494544,0.41331374092494544
exclude_2026-06-16,2026-06-16,hanoi,0,p95_service_distance_km,10.131288678115846,6.080674149035105,-4.0506145290807405,4.0506145290807405
exclude_2026-06-16,2026-06-16,hanoi,0,redundancy_jaccard,0.06996664779726915,0.06366388787264074,-0.006302759924628407,0.006302759924628407
exclude_2026-06-16,2026-06-16,hanoi,1,heldout_temporal_demand_capture,0.0,0.1855417950946129,0.1855417950946129,0.1855417950946129
exclude_2026-06-16,2026-06-16,hanoi,1,normalized_heldout_capture,0.0,0.8944071402968908,0.8944071402968908,0.8944071402968908
exclude_2026-06-16,2026-06-16,hanoi,1,heldout_recall_2km,0.0,0.3502885867629076,0.3502885867629076,0.3502885867629076
exclude_2026-06-16,2026-06-16,hanoi,1,temporal_incremental_coverage,0.14082712611150505,0.025374448809864662,-0.11545267730164038,-0.11545267730164038
exclude_2026-06-16,2026-06-16,hanoi,1,zone_jain,0.36957239995742236,0.44119440573120616,0.0716220057737838,0.0716220057737838
exclude_2026-06-16,2026-06-16,hanoi,1,zone_gini,0.6703732178630926,0.6071372061717402,-0.0632360116913524,0.0632360116913524
exclude_2026-06-16,2026-06-16,hanoi,1,mean_service_distance_km,1.5657784798517338,0.9887066933012024,-0.5770717865505314,0.5770717865505314
exclude_2026-06-16,2026-06-16,hanoi,1,p95_service_distance_km,5.438249740528249,2.3310815106185565,-3.1071682299096928,3.1071682299096928
exclude_2026-06-16,2026-06-16,hanoi,1,redundancy_jaccard,0.07502223684052774,0.02947262949484621,-0.04554960734568153,0.04554960734568153
exclude_2026-06-16,2026-06-16,hanoi,2,heldout_temporal_demand_capture,0.0,0.17369178843848385,0.17369178843848385,0.17369178843848385
exclude_2026-06-16,2026-06-16,hanoi,2,normalized_heldout_capture,0.0,0.8699184985811539,0.8699184985811539,0.8699184985811539
exclude_2026-06-16,2026-06-16,hanoi,2,heldout_recall_2km,0.0,0.47159098143260086,0.47159098143260086,0.47159098143260086
exclude_2026-06-16,2026-06-16,hanoi,2,temporal_incremental_coverage,0.14082712611150505,0.026396873608321283,-0.11443025250318377,-0.11443025250318377
exclude_2026-06-16,2026-06-16,hanoi,2,zone_jain,0.4282340944525938,0.5093085756569216,0.08107448120432775,0.08107448120432775
exclude_2026-06-16,2026-06-16,hanoi,2,zone_gini,0.6183504457765818,0.5470236556724184,-0.07132679010416343,0.07132679010416343
exclude_2026-06-16,2026-06-16,hanoi,2,mean_service_distance_km,1.946659382332799,0.9687010150338754,-0.9779583672989235,0.9779583672989235
exclude_2026-06-16,2026-06-16,hanoi,2,p95_service_distance_km,11.195857222815281,2.2409334922618704,-8.95492373055341,8.95492373055341
exclude_2026-06-16,2026-06-16,hanoi,2,redundancy_jaccard,0.07502223684052774,0.018877289078399917,-0.05614494776212782,0.05614494776212782
exclude_2026-06-16,2026-06-16,hochiminh,0,heldout_temporal_demand_capture,0.12911360170576128,0.2720528307402652,0.14293922903450393,0.14293922903450393
exclude_2026-06-16,2026-06-16,hochiminh,0,normalized_heldout_capture,0.28157225321117446,0.5932955748425737,0.3117233216313992,0.3117233216313992
exclude_2026-06-16,2026-06-16,hochiminh,0,heldout_recall_2km,0.2998493199391977,0.5168307849630317,0.21698146502383397,0.21698146502383397
exclude_2026-06-16,2026-06-16,hochiminh,0,temporal_incremental_coverage,0.12232045835405164,0.1755687538897751,0.05324829553572347,0.05324829553572347
exclude_2026-06-16,2026-06-16,hochiminh,0,zone_jain,0.34408768039669035,0.3891548201954613,0.04506713979877097,0.04506713979877097
exclude_2026-06-16,2026-06-16,hochiminh,0,zone_gini,0.6932442143557327,0.6537117417536997,-0.039532472602032964,0.039532472602032964
exclude_2026-06-16,2026-06-16,hochiminh,0,mean_service_distance_km,4.195061090695726,1.5628546289144212,-2.6322064617813052,2.6322064617813052
exclude_2026-06-16,2026-06-16,hochiminh,0,p95_service_distance_km,13.668544516182692,6.814277327554186,-6.854267188628506,6.854267188628506
exclude_2026-06-16,2026-06-16,hochiminh,0,redundancy_jaccard,0.03437365333202691,0.03546178421873907,0.0010881308867121617,-0.0010881308867121617
