partition_mode,block_seed,province,block_id,metric,b5,b6,raw_b6_minus_b5,oriented_improvement
kmeans,0,cantho,1,zone_jain,0.1865370154530805,0.2585385306445073,0.07200151519142683,0.07200151519142683
kmeans,0,cantho,1,zone_gini,0.8288174658392866,0.7630895092911221,-0.06572795654816455,0.06572795654816455
kmeans,0,cantho,1,mean_service_distance_km,11.50840931434399,3.4454208942893665,-8.062988420054623,8.062988420054623
kmeans,0,cantho,1,p95_service_distance_km,52.599729445028125,13.634155601518637,-38.96557384350949,38.96557384350949
kmeans,0,cantho,1,redundancy_jaccard,0.5274647194765455,0.03007518796992481,-0.4973895315066207,0.4973895315066207
kmeans,0,cantho,2,heldout_temporal_demand_capture,0.0,0.0,0.0,0.0
kmeans,0,cantho,2,normalized_heldout_capture,,,,
kmeans,0,cantho,2,heldout_recall_2km,0.0,0.0,0.0,0.0
kmeans,0,cantho,2,temporal_incremental_coverage,0.09728025862179451,0.06398670321708577,-0.03329355540470874,-0.03329355540470874
kmeans,0,cantho,2,zone_jain,0.24201368057568476,0.3005077066724978,0.05849402609681306,0.05849402609681306
kmeans,0,cantho,2,zone_gini,0.7810210357156471,0.7287276540348848,-0.05229338168076225,0.05229338168076225
kmeans,0,cantho,2,mean_service_distance_km,3.6059083153671567,2.2133619887002336,-1.3925463266669231,1.3925463266669231
kmeans,0,cantho,2,p95_service_distance_km,13.634155601518637,8.297710504918504,-5.3364450966001336,5.3364450966001336
kmeans,0,cantho,2,redundancy_jaccard,0.5274647194765455,0.03721804511278195,-0.49024667436376357,0.49024667436376357
kmeans,1,hanoi,0,heldout_temporal_demand_capture,0.0,0.18553438693297913,0.18553438693297913,0.18553438693297913
kmeans,1,hanoi,0,normalized_heldout_capture,0.0,0.8928635386635615,0.8928635386635615,0.8928635386635615
kmeans,1,hanoi,0,heldout_recall_2km,0.0,0.3492502320127517,0.3492502320127517,0.3492502320127517
kmeans,1,hanoi,0,temporal_incremental_coverage,0.13961411514231636,0.025525921564253668,-0.1140881935780627,-0.1140881935780627
kmeans,1,hanoi,0,zone_jain,0.36967595495614153,0.4413409573955262,0.07166500243938467,0.07166500243938467
kmeans,1,hanoi,0,zone_gini,0.6702837328866307,0.607006755042633,-0.06327697784399766,0.06327697784399766
kmeans,1,hanoi,0,mean_service_distance_km,1.5669822630161516,0.9873934303877915,-0.5795888326283601,0.5795888326283601
kmeans,1,hanoi,0,p95_service_distance_km,5.438249740528249,2.3310815106185565,-3.1071682299096928,3.1071682299096928
kmeans,1,hanoi,0,redundancy_jaccard,0.07502223684052774,0.02947262949484621,-0.04554960734568153,0.04554960734568153
kmeans,1,hanoi,1,heldout_temporal_demand_capture,0.19215561356194927,0.198894100612454,0.006738487050504727,0.006738487050504727
kmeans,1,hanoi,1,normalized_heldout_capture,0.3195441675902399,0.3307498992129435,0.011205731622703607,0.011205731622703607
kmeans,1,hanoi,1,heldout_recall_2km,0.4022864480791581,0.4562268654475351,0.053940417368377014,0.053940417368377014
kmeans,1,hanoi,1,temporal_incremental_coverage,0.337440903126092,0.324838758267316,-0.012602144858775977,-0.012602144858775977
kmeans,1,hanoi,1,zone_jain,0.27285553963581305,0.27027779744453884,-0.0025777421912742127,-0.0025777421912742127
kmeans,1,hanoi,1,zone_gini,0.75398060953593,0.7549301622799169,0.0009495527439868923,-0.0009495527439868923
kmeans,1,hanoi,1,mean_service_distance_km,2.299129739088353,1.8899596404908448,-0.4091700985975082,0.4091700985975082
kmeans,1,hanoi,1,p95_service_distance_km,10.131288678115846,6.080674149035105,-4.0506145290807405,4.0506145290807405
kmeans,1,hanoi,1,redundancy_jaccard,0.06996664779726915,0.06366388787264074,-0.006302759924628407,0.006302759924628407
kmeans,1,hanoi,2,heldout_temporal_demand_capture,0.0,0.17007208580954858,0.17007208580954858,0.17007208580954858
kmeans,1,hanoi,2,normalized_heldout_capture,0.0,0.8694545406425118,0.8694545406425118,0.8694545406425118
kmeans,1,hanoi,2,heldout_recall_2km,0.0,0.4604711407094054,0.4604711407094054,0.4604711407094054
kmeans,1,hanoi,2,temporal_incremental_coverage,0.13961411514231636,0.026262677247104613,-0.11335143789521175,-0.11335143789521175
kmeans,1,hanoi,2,zone_jain,0.4277552854247141,0.5085674905996913,0.08081220517497723,0.08081220517497723
kmeans,1,hanoi,2,zone_gini,0.6188042250692884,0.5476844993807695,-0.07111972568851899,0.07111972568851899
kmeans,1,hanoi,2,mean_service_distance_km,1.9544638235458447,0.9666326691487649,-0.9878311543970798,0.9878311543970798
kmeans,1,hanoi,2,p95_service_distance_km,11.34418032327435,2.2366762783507093,-9.10750404492364,9.10750404492364
kmeans,1,hanoi,2,redundancy_jaccard,0.07502223684052774,0.018877289078399917,-0.05614494776212782,0.05614494776212782
kmeans,1,hochiminh,0,heldout_temporal_demand_capture,0.005856171225429223,0.16704441007716042,0.1611882388517312,0.1611882388517312
kmeans,1,hochiminh,0,normalized_heldout_capture,0.020996179261179988,0.5989057087894586,0.5779095295282786,0.5779095295282786
kmeans,1,hochiminh,0,heldout_recall_2km,0.019182211329768214,0.4203091249668024,0.4011269136370342,0.4011269136370342
kmeans,1,hochiminh,0,temporal_incremental_coverage,0.09543235712625797,0.09940513669173003,0.003972779565472054,0.003972779565472054
kmeans,1,hochiminh,0,zone_jain,0.32995219413186155,0.3901576974454501,0.06020550331358854,0.06020550331358854
kmeans,1,hochiminh,0,zone_gini,0.7056293051127707,0.6526080261550062,-0.05302127895776443,0.05302127895776443
kmeans,1,hochiminh,0,mean_service_distance_km,4.381425697014841,1.3344467916376086,-3.046978905377232,3.046978905377232
kmeans,1,hochiminh,0,p95_service_distance_km,16.11617723919605,4.479331560955123,-11.636845678240924,11.636845678240924
kmeans,1,hochiminh,0,redundancy_jaccard,0.03382389585218543,0.02063945358770735,-0.013184442264478083,0.013184442264478083
kmeans,1,hochiminh,1,heldout_temporal_demand_capture,0.12915334962009653,0.27264260919566885,0.14348925957557232,0.14348925957557232
kmeans,1,hochiminh,1,normalized_heldout_capture,0.28114686152444884,0.5935007811928389,0.31235391966839005,0.31235391966839005
kmeans,1,hochiminh,1,heldout_recall_2km,0.2993477521343337,0.5171030036843696,0.2177552515500359,0.2177552515500359
kmeans,1,hochiminh,1,temporal_incremental_coverage,0.12225416124503574,0.1757537245695463,0.05349956332451056,0.05349956332451056
kmeans,1,hochiminh,1,zone_jain,0.34392462432931376,0.38923983012582397,0.045315205796510216,0.045315205796510216
kmeans,1,hochiminh,1,zone_gini,0.6933105056811824,0.6535916892863396,-0.03971881639484276,0.03971881639484276
kmeans,1,hochiminh,1,mean_service_distance_km,4.175793459810421,1.5604808363287432,-2.615312623481678,2.615312623481678
kmeans,1,hochiminh,1,p95_service_distance_km,13.668544516182692,6.760231890534339,-6.908312625648353,6.908312625648353
