pair_unit,budget_fraction,reference,baseline,metric,higher_is_better,n_pairs,raw_reference_minus_baseline_mean,oriented_improvement_mean,oriented_improvement_median,bootstrap_ci95_low,bootstrap_ci95_high,win_share,tie_share,wilcoxon_p_two_sided
city,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,mean_service_distance_km,False,5,-0.9181492802769942,0.9181492802769942,0.7277439760161033,0.4423366774845509,1.4168939044442541,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,p95_service_distance_km,False,5,1.4145001569257936,-1.4145001569257936,-0.44667990989550876,-5.32164498853953,1.9697758099774958,0.4,0.0,0.8125
city,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,redundancy_jaccard,False,5,0.16273732103629723,-0.16273732103629723,-0.16620895354285511,-0.23945266158423206,-0.09289502896927812,0.0,0.0,0.0625
city,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,runtime_seconds,False,5,0.12123914813326639,-0.12123914813326639,-0.04152489433317896,-0.23814743506656363,-0.0242306552666984,0.0,0.0,0.0625
city,0.02,B6_evspark_cover,B5_static_coverage,heldout_temporal_demand_capture,True,5,0.04237065979155134,0.04237065979155134,0.05436997964691047,0.014930819924577144,0.06981049965852554,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B5_static_coverage,normalized_heldout_capture,True,5,0.27052329901396027,0.27052329901396027,0.2704930693282904,0.16481647141082284,0.37623012661709776,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B5_static_coverage,heldout_recall_1km,True,5,0.0437299451919413,0.0437299451919413,0.06377731175467607,0.012952994414207084,0.07450689596967552,0.8,0.0,0.125
city,0.02,B6_evspark_cover,B5_static_coverage,heldout_recall_2km,True,5,0.12248333951116355,0.12248333951116355,0.14119790846819777,0.0715092495568933,0.16518874000756828,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B5_static_coverage,heldout_top25_recall_2km,True,5,0.12141660475298918,0.12141660475298918,0.1,0.06968944099378882,0.17314376851218954,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B5_static_coverage,temporal_incremental_coverage,True,5,-0.0037888664593698925,-0.0037888664593698925,-0.006087398479278638,-0.034679203244458535,0.022160915870526113,0.4,0.0,1.0
city,0.02,B6_evspark_cover,B5_static_coverage,bottom20_final_coverage,True,5,-0.06031313900534814,-0.06031313900534814,0.011969765312202632,-0.19350530754469464,0.04072756642082152,0.6,0.0,0.8125
city,0.02,B6_evspark_cover,B5_static_coverage,zone_jain,True,5,0.017131794213431546,0.017131794213431546,0.022160226610238365,0.010934621038980786,0.023328967387882305,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B5_static_coverage,zone_gini,False,5,-0.015416567390077508,0.015416567390077508,0.020136318043040613,0.009915015399039917,0.020918119381115097,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B5_static_coverage,mean_service_distance_km,False,5,-1.63716287279784,1.63716287279784,1.5233992359048871,1.0390913045431303,2.301154607659697,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B5_static_coverage,p95_service_distance_km,False,5,-5.9660721880635155,5.9660721880635155,3.9809971380412117,3.531847932068527,9.572346280016655,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B5_static_coverage,redundancy_jaccard,False,5,-0.1324884650153487,0.1324884650153487,0.10298512926454909,0.05954388068531198,0.24120475349404727,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B5_static_coverage,runtime_seconds,False,5,-0.06732908466671386,0.06732908466671386,0.0060882856666163825,0.00261040286665472,0.14567618333348947,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B1_random,heldout_temporal_demand_capture,True,5,0.06711347897904638,0.06711347897904638,0.07680553549744687,0.027517132936011195,0.10670982502208157,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B1_random,normalized_heldout_capture,True,5,0.35149146193387154,0.35149146193387154,0.29151461880039864,0.20645782933200155,0.4965250945357417,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B1_random,heldout_recall_1km,True,5,0.06822132467678983,0.06822132467678983,0.06958912826218097,0.020931887967290126,0.11551076138628953,0.8,0.0,0.125
city,0.05,B6_evspark_cover,B1_random,heldout_recall_2km,True,5,0.13071636270525464,0.13071636270525464,0.1399209900365741,0.04715323574232949,0.20735285636972317,0.8,0.0,0.125
city,0.05,B6_evspark_cover,B1_random,heldout_top25_recall_2km,True,5,0.13434947249546791,0.13434947249546791,0.1257936507936508,0.03229916556873079,0.22267335004177102,0.8,0.0,0.125
city,0.05,B6_evspark_cover,B1_random,temporal_incremental_coverage,True,5,0.03207834817827464,0.03207834817827464,0.0290395447458333,0.0034307272093391157,0.060116019656819585,0.8,0.0,0.1875
