run_key,method,rank,candidate_index,candidate_id,province_key,latitude,longitude,candidate_type,optimization_eligible,feasibility_status,due_diligence_required,robustness_family,temporal_condition,excluded_local_date,province,block_id
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,5,512,GEOF_gis_osm_transport_free_taxi_4968881233,hanoi,21.026146,105.8499665,transport_hub,True,unknown,True,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,6,353,GEOF_gis_osm_traffic_free_parking_11243896806,hanoi,21.0349449,105.7980307,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,7,167,GEOF_gis_osm_traffic_a_free_parking_1192868590,hanoi,21.0003514,105.84078136256808,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,8,225,GEOF_gis_osm_traffic_a_free_parking_1213888478,hanoi,21.03633825,105.7909573276525,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,9,208,GEOF_gis_osm_traffic_a_free_parking_1206943171,hanoi,21.0071503,105.8435395539356,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,10,394,GEOF_gis_osm_traffic_free_parking_446032584,hanoi,21.006303,105.802732,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,11,77,GEOF_gis_osm_traffic_a_free_parking_1512777152,hanoi,21.03830485,105.8465526232788,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,12,502,GEOF_gis_osm_traffic_a_free_fuel_1052686267,hanoi,21.04009225,105.78622402482628,fuel_station,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,13,328,GEOF_gis_osm_traffic_a_free_parking_1475313026,hanoi,20.9865162,105.83997486713994,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,14,547,GEOF_gis_osm_transport_free_helipad_13601430395,hanoi,21.0473573,105.8909599,transport_hub,True,unknown,True,temporal_lodo,full_reaggregated,,hanoi,1
